,series_id,year,period,value,footnotes
6738,PCU327211327211               ,1993,M13,106.1,          
6739,PCU327211327211               ,1994,M01,107.2,          
6740,PCU327211327211               ,1994,M02,108.7,          
6741,PCU327211327211               ,1994,M03,109.1,          
6742,PCU327211327211               ,1994,M04,109.5,          
6743,PCU327211327211               ,1994,M05,111.8,          
6744,PCU327211327211               ,1994,M06,113.4,          
6745,PCU327211327211               ,1994,M07,114.4,          
6746,PCU327211327211               ,1994,M08,115.5,          
6747,PCU327211327211               ,1994,M09,115.7,          
6748,PCU327211327211               ,1994,M10,116.4,          
6749,PCU327211327211               ,1994,M11,119.0,          
6750,PCU327211327211               ,1994,M12,115.1,          
6751,PCU327211327211               ,1994,M13,113.0,          
6752,PCU327211327211               ,1995,M01,116.4,          
6753,PCU327211327211               ,1995,M02,117.4,          
6754,PCU327211327211               ,1995,M03,117.9,          
6755,PCU327211327211               ,1995,M04,121.0,          
6756,PCU327211327211               ,1995,M05,121.0,          
6757,PCU327211327211               ,1995,M06,115.6,          
6758,PCU327211327211               ,1995,M07,115.7,          
6759,PCU327211327211               ,1995,M08,115.3,          
6760,PCU327211327211               ,1995,M09,115.2,          
6761,PCU327211327211               ,1995,M10,115.1,          
6762,PCU327211327211               ,1995,M11,114.6,          
6763,PCU327211327211               ,1995,M12,113.7,          
6764,PCU327211327211               ,1995,M13,116.6,          
6765,PCU327211327211               ,1996,M01,113.6,          
6766,PCU327211327211               ,1996,M02,113.3,          
6767,PCU327211327211               ,1996,M03,111.8,          
6768,PCU327211327211               ,1996,M04,109.6,          
6769,PCU327211327211               ,1996,M05,107.2,          
6770,PCU327211327211               ,1996,M06,107.2,          
6771,PCU327211327211               ,1996,M07,107.9,          
6772,PCU327211327211               ,1996,M08,107.3,          
6773,PCU327211327211               ,1996,M09,106.6,          
6774,PCU327211327211               ,1996,M10,107.2,          
6775,PCU327211327211               ,1996,M11,107.2,          
6776,PCU327211327211               ,1996,M12,107.4,          
6777,PCU327211327211               ,1996,M13,108.9,          
6778,PCU327211327211               ,1997,M01,105.3,          
6779,PCU327211327211               ,1997,M02,105.3,          
6780,PCU327211327211               ,1997,M03,104.1,          
6781,PCU327211327211               ,1997,M04,104.7,          
6782,PCU327211327211               ,1997,M05,104.5,          
6783,PCU327211327211               ,1997,M06,103.7,          
6784,PCU327211327211               ,1997,M07,103.5,          
6785,PCU327211327211               ,1997,M08,103.5,          
6786,PCU327211327211               ,1997,M09,103.1,          
6787,PCU327211327211               ,1997,M10,103.3,          
6788,PCU327211327211               ,1997,M11,103.7,          
6789,PCU327211327211               ,1997,M12,103.8,          
6790,PCU327211327211               ,1997,M13,104.0,          
6791,PCU327211327211               ,1998,M01,102.4,          
6792,PCU327211327211               ,1998,M02,100.5,          
6793,PCU327211327211               ,1998,M03,100.3,          
6794,PCU327211327211               ,1998,M04,100.3,          
6795,PCU327211327211               ,1998,M05,101.4,          
6796,PCU327211327211               ,1998,M06,100.2,          
6797,PCU327211327211               ,1998,M07,101.0,          
6798,PCU327211327211               ,1998,M08,97.1,          
6799,PCU327211327211               ,1998,M09,97.2,          
6800,PCU327211327211               ,1998,M10,97.9,          
6801,PCU327211327211               ,1998,M11,97.9,          
6802,PCU327211327211               ,1998,M12,97.8,          
6803,PCU327211327211               ,1998,M13,99.5,          
6804,PCU327211327211               ,1999,M01,92.2,          
6805,PCU327211327211               ,1999,M02,99.3,          
6806,PCU327211327211               ,1999,M03,94.6,          
6807,PCU327211327211               ,1999,M04,95.2,          
6808,PCU327211327211               ,1999,M05,95.9,          
6809,PCU327211327211               ,1999,M06,95.9,          
6810,PCU327211327211               ,1999,M07,96.9,          
6811,PCU327211327211               ,1999,M08,96.7,          
6812,PCU327211327211               ,1999,M09,95.2,          
6813,PCU327211327211               ,1999,M10,97.2,          
6814,PCU327211327211               ,1999,M11,95.5,          
6815,PCU327211327211               ,1999,M12,95.7,          
6816,PCU327211327211               ,1999,M13,95.9,          
6817,PCU327211327211               ,2000,M01,98.8,          
6818,PCU327211327211               ,2000,M02,97.8,          
6819,PCU327211327211               ,2000,M03,97.5,          
6820,PCU327211327211               ,2000,M04,96.5,          
6821,PCU327211327211               ,2000,M05,96.8,          
6822,PCU327211327211               ,2000,M06,97.1,          
6823,PCU327211327211               ,2000,M07,97.9,          
6824,PCU327211327211               ,2000,M08,96.5,          
6825,PCU327211327211               ,2000,M09,97.7,          
6826,PCU327211327211               ,2000,M10,96.7,          
6827,PCU327211327211               ,2000,M11,96.7,          
6828,PCU327211327211               ,2000,M12,97.1,          
6829,PCU327211327211               ,2000,M13,97.3,          
6830,PCU327211327211               ,2001,M01,99.0,          
6831,PCU327211327211               ,2001,M02,98.5,          
6832,PCU327211327211               ,2001,M03,98.2,          
6833,PCU327211327211               ,2001,M04,98.5,          
6834,PCU327211327211               ,2001,M05,98.1,          
6835,PCU327211327211               ,2001,M06,98.2,          
6836,PCU327211327211               ,2001,M07,98.3,          
6837,PCU327211327211               ,2001,M08,98.2,          
6838,PCU327211327211               ,2001,M09,97.0,          
6839,PCU327211327211               ,2001,M10,96.8,          
6840,PCU327211327211               ,2001,M11,95.8,          
6841,PCU327211327211               ,2001,M12,95.0,          
6842,PCU327211327211               ,2001,M13,97.6,          
6843,PCU327211327211               ,2002,M01,95.1,          
6844,PCU327211327211               ,2002,M02,95.1,          
6845,PCU327211327211               ,2002,M03,94.5,          
6846,PCU327211327211               ,2002,M04,94.7,          
6847,PCU327211327211               ,2002,M05,94.4,          
6848,PCU327211327211               ,2002,M06,95.1,          
6849,PCU327211327211               ,2002,M07,96.8,          
6850,PCU327211327211               ,2002,M08,95.5,          
6851,PCU327211327211               ,2002,M09,94.5,          
6852,PCU327211327211               ,2002,M10,94.7,          
6853,PCU327211327211               ,2002,M11,95.9,          
6854,PCU327211327211               ,2002,M12,96.2,          
6855,PCU327211327211               ,2002,M13,95.2,          
6856,PCU327211327211               ,2003,M01,94.9,          
6857,PCU327211327211               ,2003,M02,95.7,          
6858,PCU327211327211               ,2003,M03,95.4,          
6859,PCU327211327211               ,2003,M04,96.4,          
6860,PCU327211327211               ,2003,M05,96.5,          
6861,PCU327211327211               ,2003,M06,96.8,          
6862,PCU327211327211               ,2003,M07,96.3,          
6863,PCU327211327211               ,2003,M08,95.9,          
6864,PCU327211327211               ,2003,M09,95.5,          
6865,PCU327211327211               ,2003,M10,95.2,          
6866,PCU327211327211               ,2003,M11,94.6,          
6867,PCU327211327211               ,2003,M12,95.0,          
6868,PCU327211327211               ,2003,M13,95.7,          
6869,PCU327211327211               ,2004,M01,95.0,          
6870,PCU327211327211               ,2004,M02,94.7,          
6871,PCU327211327211               ,2004,M03,93.9,          
6872,PCU327211327211               ,2004,M04,93.0,          
6873,PCU327211327211               ,2004,M05,93.1,          
6874,PCU327211327211               ,2004,M06,93.0,          
6875,PCU327211327211               ,2004,M07,93.2,          
6876,PCU327211327211               ,2004,M08,94.0,          
6877,PCU327211327211               ,2004,M09,93.9,          
6878,PCU327211327211               ,2004,M10,93.8,          
6879,PCU327211327211               ,2004,M11,94.2,          
6880,PCU327211327211               ,2004,M12,95.1,          
6881,PCU327211327211               ,2004,M13,93.9,          
6882,PCU327211327211               ,2005,M01,95.6,          
6883,PCU327211327211               ,2005,M02,95.8,          
6884,PCU327211327211               ,2005,M03,96.8,          
6885,PCU327211327211               ,2005,M04,96.9,          
6886,PCU327211327211               ,2005,M05,96.0,          
6887,PCU327211327211               ,2005,M06,95.9,          
6888,PCU327211327211               ,2005,M07,96.2,          
6889,PCU327211327211               ,2005,M08,96.1,          
6890,PCU327211327211               ,2005,M09,95.9,          
6891,PCU327211327211               ,2005,M10,96.4,          
6892,PCU327211327211               ,2005,M11,97.1,          
6893,PCU327211327211               ,2005,M12,96.9,          
6894,PCU327211327211               ,2005,M13,96.3,          
6895,PCU327211327211               ,2006,M01,97.0,          
6896,PCU327211327211               ,2006,M02,95.8,          
6897,PCU327211327211               ,2006,M03,96.6,          
6898,PCU327211327211               ,2006,M04,96.0,          
6899,PCU327211327211               ,2006,M05,97.6,          
6900,PCU327211327211               ,2006,M06,97.0,          
6901,PCU327211327211               ,2006,M07,96.5,          
6902,PCU327211327211               ,2006,M08,97.4,          
6903,PCU327211327211               ,2006,M09,96.8,          
6904,PCU327211327211               ,2006,M10,96.2,          
6905,PCU327211327211               ,2006,M11,96.7,          
6906,PCU327211327211               ,2006,M12,97.0,          
6907,PCU327211327211               ,2006,M13,96.7,          
6908,PCU327211327211               ,2007,M01,96.5,          
6909,PCU327211327211               ,2007,M02,95.9,          
6910,PCU327211327211               ,2007,M03,96.8,          
6911,PCU327211327211               ,2007,M04,97.0,          
6912,PCU327211327211               ,2007,M05,96.5,          
6913,PCU327211327211               ,2007,M06,96.6,          
6914,PCU327211327211               ,2007,M07,97.0,          
6915,PCU327211327211               ,2007,M08,95.8,          
6916,PCU327211327211               ,2007,M09,95.6,          
6917,PCU327211327211               ,2007,M10,95.2,          
6918,PCU327211327211               ,2007,M11,96.2,          
6919,PCU327211327211               ,2007,M12,94.7,          
6920,PCU327211327211               ,2007,M13,96.2,          
6921,PCU327211327211               ,2008,M01,96.9,          
6922,PCU327211327211               ,2008,M02,95.0,          
6923,PCU327211327211               ,2008,M03,100.3,          
6924,PCU327211327211               ,2008,M04,94.7,          
6925,PCU327211327211               ,2008,M05,96.7,          
6926,PCU327211327211               ,2008,M06,95.5,          
6927,PCU327211327211               ,2008,M07,97.6,          
6928,PCU327211327211               ,2008,M08,102.1,          
6929,PCU327211327211               ,2008,M09,99.0,          
6930,PCU327211327211               ,2008,M10,100.6,          
6931,PCU327211327211               ,2008,M11,102.5,          
6932,PCU327211327211               ,2008,M12,101.8,          
6933,PCU327211327211               ,2008,M13,98.6,          
6934,PCU327211327211               ,2009,M01,99.1,          
6935,PCU327211327211               ,2009,M02,99.0,          
6936,PCU327211327211               ,2009,M03,97.2,          
6937,PCU327211327211               ,2009,M04,96.3,          
6938,PCU327211327211               ,2009,M05,92.3,          
6939,PCU327211327211               ,2009,M06,95.2,          
6940,PCU327211327211               ,2009,M07,93.7,          
6941,PCU327211327211               ,2009,M08,92.6,          
6942,PCU327211327211               ,2009,M09,92.4,          
6943,PCU327211327211               ,2009,M10,92.2,          
6944,PCU327211327211               ,2009,M11,94.0,          
6945,PCU327211327211               ,2009,M12,93.2,          
6946,PCU327211327211               ,2009,M13,94.8,          
6947,PCU327211327211               ,2010,M01,96.4,          
6948,PCU327211327211               ,2010,M02,93.0,          
6949,PCU327211327211               ,2010,M03,92.4,          
6950,PCU327211327211               ,2010,M04,90.5,          
6951,PCU327211327211               ,2010,M05,89.7,          
6952,PCU327211327211               ,2010,M06,89.8,          
6953,PCU327211327211               ,2010,M07,89.5,          
6954,PCU327211327211               ,2010,M08,89.8,          
6955,PCU327211327211               ,2010,M09,90.6,          
6956,PCU327211327211               ,2010,M10,91.1,          
6957,PCU327211327211               ,2010,M11,90.3,          
6958,PCU327211327211               ,2010,M12,90.8,          
6959,PCU327211327211               ,2010,M13,91.1,          
6960,PCU327211327211               ,2011,M01,91.1,          
6961,PCU327211327211               ,2011,M02,91.0,          
6962,PCU327211327211               ,2011,M03,90.2,          
6963,PCU327211327211               ,2011,M04,90.1,          
6964,PCU327211327211               ,2011,M05,90.1,          
6965,PCU327211327211               ,2011,M06,90.1,          
6966,PCU327211327211               ,2011,M07,92.0,          
6967,PCU327211327211               ,2011,M08,92.2,          
6968,PCU327211327211               ,2011,M09,88.7,          
6969,PCU327211327211               ,2011,M10,88.9,          
6970,PCU327211327211               ,2011,M11,88.9,          
6971,PCU327211327211               ,2011,M12,88.1,          
6972,PCU327211327211               ,2011,M13,90.1,          
6973,PCU327211327211               ,2012,M01,86.6,          
6974,PCU327211327211               ,2012,M02,87.6,          
6975,PCU327211327211               ,2012,M03,87.8,          
6976,PCU327211327211               ,2012,M04,87.3,          
6977,PCU327211327211               ,2012,M05,88.7,          
6978,PCU327211327211               ,2012,M06,88.8,          
6979,PCU327211327211               ,2012,M07,88.3,          
6980,PCU327211327211               ,2012,M08,89.3,          
6981,PCU327211327211               ,2012,M09,90.2,          
6982,PCU327211327211               ,2012,M10,91.0,          
6983,PCU327211327211               ,2012,M11,91.9,          
6984,PCU327211327211               ,2012,M12,90.3,          
6985,PCU327211327211               ,2012,M13,89.0,          
6986,PCU327211327211               ,2013,M01,90.3,          
6987,PCU327211327211               ,2013,M02,90.8,          
6988,PCU327211327211               ,2013,M03,90.9,          
6989,PCU327211327211               ,2013,M04,89.9,          
6990,PCU327211327211               ,2013,M05,90.7,          
6991,PCU327211327211               ,2013,M06,91.6,          
6992,PCU327211327211               ,2013,M07,92.6,          
6993,PCU327211327211               ,2013,M08,91.5,          
6994,PCU327211327211               ,2013,M09,91.6,          
6995,PCU327211327211               ,2013,M10,90.9,          
6996,PCU327211327211               ,2013,M11,92.6,          
6997,PCU327211327211               ,2013,M12,92.4,          
6998,PCU327211327211               ,2013,M13,91.3,          
6999,PCU327211327211               ,2014,M01,92.7,          
7000,PCU327211327211               ,2014,M02,93.0,          
7001,PCU327211327211               ,2014,M03,92.4,          
7002,PCU327211327211               ,2014,M04,93.5,          
7003,PCU327211327211               ,2014,M05,93.4,          
7004,PCU327211327211               ,2014,M06,94.7,          
7005,PCU327211327211               ,2014,M07,94.3,          
7006,PCU327211327211               ,2014,M08,96.0,          
7007,PCU327211327211               ,2014,M09,94.6,          
7008,PCU327211327211               ,2014,M10,94.4,          
7009,PCU327211327211               ,2014,M11,93.9,          
7010,PCU327211327211               ,2014,M12,95.5,          
7011,PCU327211327211               ,2014,M13,94.0,          
7012,PCU327211327211               ,2015,M01,94.0,          
7013,PCU327211327211               ,2015,M02,95.0,          
7014,PCU327211327211               ,2015,M03,96.0,          
7015,PCU327211327211               ,2015,M04,94.6,          
7016,PCU327211327211               ,2015,M05,94.4,          
7017,PCU327211327211               ,2015,M06,95.1,          
7018,PCU327211327211               ,2015,M07,96.2,          
7019,PCU327211327211               ,2015,M08,97.8,          
7020,PCU327211327211               ,2015,M09,97.1,          
7021,PCU327211327211               ,2015,M10,97.0,          
7022,PCU327211327211               ,2015,M11,97.6,          
7023,PCU327211327211               ,2015,M12,98.8,          
7024,PCU327211327211               ,2015,M13,96.1,          
7025,PCU327211327211               ,2016,M01,100.8,          
7026,PCU327211327211               ,2016,M02,100.8,          
7027,PCU327211327211               ,2016,M03,100.8,          
7028,PCU327211327211               ,2016,M04,101.2,          
7029,PCU327211327211               ,2016,M05,102.5,          
7030,PCU327211327211               ,2016,M06,102.3,          
7031,PCU327211327211               ,2016,M07,103.1,          
7032,PCU327211327211               ,2016,M08,103.1,          
7033,PCU327211327211               ,2016,M09,103.3,          
7034,PCU327211327211               ,2016,M10,103.4,          
7035,PCU327211327211               ,2016,M11,103.4,          
7036,PCU327211327211               ,2016,M12,103.4,          
7037,PCU327211327211               ,2016,M13,102.3,          
7038,PCU327211327211               ,2017,M01,104.0,          
7039,PCU327211327211               ,2017,M02,103.7,          
7040,PCU327211327211               ,2017,M03,104.0,          
7041,PCU327211327211               ,2017,M04,103.8,p
7042,PCU327211327211               ,2017,M05,103.9,p
7043,PCU327211327211               ,2017,M06,103.9,p
7044,PCU327211327211               ,2017,M07,103.9,p
7045,PCU3272113272111              ,1980,M12,100.0,          
7046,PCU3272113272111              ,1981,M01,100.7,          
7047,PCU3272113272111              ,1981,M02,101.0,          
7048,PCU3272113272111              ,1981,M03,101.7,          
7049,PCU3272113272111              ,1981,M04,109.6,          
7050,PCU3272113272111              ,1981,M05,109.6,          
7051,PCU3272113272111              ,1981,M06,109.7,          
7052,PCU3272113272111              ,1981,M07,109.7,          
7053,PCU3272113272111              ,1981,M08,109.7,          
7054,PCU3272113272111              ,1981,M09,109.7,          
7055,PCU3272113272111              ,1981,M10,109.9,          
7056,PCU3272113272111              ,1981,M11,109.9,          
7057,PCU3272113272111              ,1981,M12,106.5,          
7058,PCU3272113272111              ,1981,M13,107.3,          
7059,PCU3272113272111              ,1982,M01,106.5,          
7060,PCU3272113272111              ,1982,M02,106.5,          
7061,PCU3272113272111              ,1982,M03,106.5,          
7062,PCU3272113272111              ,1982,M04,106.5,          
7063,PCU3272113272111              ,1982,M05,106.5,          
7064,PCU3272113272111              ,1982,M06,106.5,          
7065,PCU3272113272111              ,1982,M07,106.5,          
7066,PCU3272113272111              ,1982,M08,106.5,          
7067,PCU3272113272111              ,1982,M09,106.5,          
7068,PCU3272113272111              ,1982,M10,106.5,          
7069,PCU3272113272111              ,1982,M11,107.1,          
7070,PCU3272113272111              ,1982,M12,107.1,          
7071,PCU3272113272111              ,1982,M13,106.6,          
7072,PCU3272113272111              ,1983,M01,110.7,          
7073,PCU3272113272111              ,1983,M02,110.7,          
7074,PCU3272113272111              ,1983,M03,110.7,          
7075,PCU3272113272111              ,1983,M04,110.7,          
7076,PCU3272113272111              ,1983,M05,110.7,          
7077,PCU3272113272111              ,1983,M06,110.7,          
7078,PCU3272113272111              ,1983,M07,110.7,          
7079,PCU3272113272111              ,1983,M08,110.7,          
7080,PCU3272113272111              ,1983,M09,110.7,          
7081,PCU3272113272111              ,1983,M10,110.7,          
7082,PCU3272113272111              ,1983,M11,110.7,          
7083,PCU3272113272111              ,1983,M12,110.7,          
7084,PCU3272113272111              ,1983,M13,110.7,          
7085,PCU3272113272111              ,1984,M01,110.7,          
7086,PCU3272113272111              ,1984,M02,110.7,          
7087,PCU3272113272111              ,1984,M03,110.7,          
7088,PCU3272113272111              ,1984,M04,110.7,          
7089,PCU3272113272111              ,1984,M05,103.9,          
7090,PCU3272113272111              ,1984,M06,103.9,          
7091,PCU3272113272111              ,1984,M07,103.9,          
7092,PCU3272113272111              ,1984,M08,97.8,          
7093,PCU3272113272111              ,1984,M09,97.8,          
7094,PCU3272113272111              ,1984,M10,97.8,          
7095,PCU3272113272111              ,1984,M11,97.2,          
7096,PCU3272113272111              ,1984,M12,97.4,          
7097,PCU3272113272111              ,1984,M13,103.5,          
7098,PCU3272113272111              ,1985,M01,101.1,          
7099,PCU3272113272111              ,1985,M02,100.7,          
7100,PCU3272113272111              ,1985,M03,100.3,          
7101,PCU3272113272111              ,1985,M04,99.9,          
7102,PCU3272113272111              ,1985,M05,101.4,          
7103,PCU3272113272111              ,1985,M06,101.3,          
7104,PCU3272113272111              ,1985,M07,101.7,          
7105,PCU3272113272111              ,1985,M08,101.7,          
7106,PCU3272113272111              ,1985,M09,99.6,          
7107,PCU3272113272111              ,1985,M10,102.1,          
7108,PCU3272113272111              ,1985,M11,103.2,          
7109,PCU3272113272111              ,1985,M12,103.8,          
7110,PCU3272113272111              ,1985,M13,101.4,          
7111,PCU3272113272111              ,1986,M01,103.5,          
7112,PCU3272113272111              ,1986,M02,103.5,          
7113,PCU3272113272111              ,1986,M03,103.0,          
7114,PCU3272113272111              ,1986,M04,103.9,          
7115,PCU3272113272111              ,1986,M05,103.2,          
7116,PCU3272113272111              ,1986,M06,103.0,          
7117,PCU3272113272111              ,1986,M07,109.0,          
7118,PCU3272113272111              ,1986,M08,108.6,          
7119,PCU3272113272111              ,1986,M09,108.6,          
7120,PCU3272113272111              ,1986,M10,108.8,          
7121,PCU3272113272111              ,1986,M11,108.7,          
7122,PCU3272113272111              ,1986,M12,109.0,          
7123,PCU3272113272111              ,1986,M13,106.1,          
7124,PCU3272113272111              ,1987,M01,108.8,          
7125,PCU3272113272111              ,1987,M02,109.4,          
7126,PCU3272113272111              ,1987,M03,109.2,          
7127,PCU3272113272111              ,1987,M04,109.4,          
7128,PCU3272113272111              ,1987,M05,107.9,          
7129,PCU3272113272111              ,1987,M06,110.8,          
7130,PCU3272113272111              ,1987,M07,111.0,          
7131,PCU3272113272111              ,1987,M08,112.0,          
7132,PCU3272113272111              ,1987,M09,111.7,          
7133,PCU3272113272111              ,1987,M10,111.2,          
7134,PCU3272113272111              ,1987,M11,111.3,          
7135,PCU3272113272111              ,1987,M12,111.3,          
7136,PCU3272113272111              ,1987,M13,110.3,          
7137,PCU3272113272111              ,1988,M01,110.5,          
7138,PCU3272113272111              ,1988,M02,113.0,          
7139,PCU3272113272111              ,1988,M03,114.3,          
7140,PCU3272113272111              ,1988,M04,113.2,          
7141,PCU3272113272111              ,1988,M05,115.0,          
7142,PCU3272113272111              ,1988,M06,114.4,          
7143,PCU3272113272111              ,1988,M07,114.7,          
7144,PCU3272113272111              ,1988,M08,116.4,          
7145,PCU3272113272111              ,1988,M09,116.8,          
7146,PCU3272113272111              ,1988,M10,115.5,          
7147,PCU3272113272111              ,1988,M11,116.3,          
7148,PCU3272113272111              ,1988,M12,118.3,          
7149,PCU3272113272111              ,1988,M13,114.8,          
7150,PCU3272113272111              ,1989,M01,117.9,          
7151,PCU3272113272111              ,1989,M02,115.5,          
7152,PCU3272113272111              ,1989,M03,113.3,          
7153,PCU3272113272111              ,1989,M04,114.2,          
7154,PCU3272113272111              ,1989,M05,114.4,          
7155,PCU3272113272111              ,1989,M06,110.7,          
7156,PCU3272113272111              ,1989,M07,110.7,          
7157,PCU3272113272111              ,1989,M08,109.5,          
7158,PCU3272113272111              ,1989,M09,109.6,          
7159,PCU3272113272111              ,1989,M10,112.0,          
7160,PCU3272113272111              ,1989,M11,110.0,          
7161,PCU3272113272111              ,1989,M12,109.8,          
7162,PCU3272113272111              ,1989,M13,112.3,          
7163,PCU3272113272111              ,1990,M01,109.3,          
7164,PCU3272113272111              ,1990,M02,107.6,          
7165,PCU3272113272111              ,1990,M03,106.1,          
7166,PCU3272113272111              ,1990,M04,105.3,          
7167,PCU3272113272111              ,1990,M05,105.9,          
7168,PCU3272113272111              ,1990,M06,105.1,          
7169,PCU3272113272111              ,1990,M07,104.4,          
7170,PCU3272113272111              ,1990,M08,104.4,          
7171,PCU3272113272111              ,1990,M09,104.6,          
7172,PCU3272113272111              ,1990,M10,103.2,          
7173,PCU3272113272111              ,1990,M11,102.5,          
7174,PCU3272113272111              ,1990,M12,102.3,          
7175,PCU3272113272111              ,1990,M13,105.1,          
7176,PCU3272113272111              ,1991,M01,102.6,          
7177,PCU3272113272111              ,1991,M02,99.3,          
7178,PCU3272113272111              ,1991,M03,101.7,          
7179,PCU3272113272111              ,1991,M04,100.6,          
7180,PCU3272113272111              ,1991,M05,101.7,          
7181,PCU3272113272111              ,1991,M06,99.5,          
7182,PCU3272113272111              ,1991,M07,96.1,          
7183,PCU3272113272111              ,1991,M08,97.1,          
7184,PCU3272113272111              ,1991,M09,100.7,          
7185,PCU3272113272111              ,1991,M10,104.4,          
7186,PCU3272113272111              ,1991,M11,102.3,          
7187,PCU3272113272111              ,1991,M12,101.6,          
7188,PCU3272113272111              ,1991,M13,100.6,          
7189,PCU3272113272111              ,1992,M01,98.0,          
7190,PCU3272113272111              ,1992,M02,97.5,          
7191,PCU3272113272111              ,1992,M03,98.2,          
7192,PCU3272113272111              ,1992,M04,98.6,          
7193,PCU3272113272111              ,1992,M05,97.7,          
7194,PCU3272113272111              ,1992,M06,97.7,          
7195,PCU3272113272111              ,1992,M07,97.7,          
7196,PCU3272113272111              ,1992,M08,105.6,          
7197,PCU3272113272111              ,1992,M09,104.2,          
7198,PCU3272113272111              ,1992,M10,101.6,          
7199,PCU3272113272111              ,1992,M11,100.8,          
7200,PCU3272113272111              ,1992,M12,106.3,          
7201,PCU3272113272111              ,1992,M13,100.3,          
7202,PCU3272113272111              ,1993,M01,102.1,          
7203,PCU3272113272111              ,1993,M02,103.4,          
7204,PCU3272113272111              ,1993,M03,103.0,          
7205,PCU3272113272111              ,1993,M04,102.3,          
7206,PCU3272113272111              ,1993,M05,102.3,          
7207,PCU3272113272111              ,1993,M06,101.5,          
7208,PCU3272113272111              ,1993,M07,101.8,          
7209,PCU3272113272111              ,1993,M08,103.7,          
7210,PCU3272113272111              ,1993,M09,102.4,          
7211,PCU3272113272111              ,1993,M10,102.9,          
7212,PCU3272113272111              ,1993,M11,105.8,          
7213,PCU3272113272111              ,1993,M12,105.9,          
7214,PCU3272113272111              ,1993,M13,103.1,          
7215,PCU3272113272111              ,1994,M01,104.8,          
7216,PCU3272113272111              ,1994,M02,107.4,          
7217,PCU3272113272111              ,1994,M03,108.5,          
7218,PCU3272113272111              ,1994,M04,108.4,          
7219,PCU3272113272111              ,1994,M05,112.7,          
7220,PCU3272113272111              ,1994,M06,115.8,          
7221,PCU3272113272111              ,1994,M07,116.6,          
7222,PCU3272113272111              ,1994,M08,117.9,          
7223,PCU3272113272111              ,1994,M09,117.2,          
7224,PCU3272113272111              ,1994,M10,118.4,          
7225,PCU3272113272111              ,1994,M11,123.9,          
7226,PCU3272113272111              ,1994,M12,116.6,          
7227,PCU3272113272111              ,1994,M13,114.0,          
7228,PCU3272113272111              ,1995,M01,117.4,          
7229,PCU3272113272111              ,1995,M02,119.3,          
7230,PCU3272113272111              ,1995,M03,119.4,          
7231,PCU3272113272111              ,1995,M04,124.7,          
7232,PCU3272113272111              ,1995,M05,124.6,          
7233,PCU3272113272111              ,1995,M06,124.4,          
7234,PCU3272113272111              ,1995,M07,124.5,          
7235,PCU3272113272111              ,1995,M08,124.3,          
7236,PCU3272113272111              ,1995,M09,124.3,          
7237,PCU3272113272111              ,1995,M10,124.1,          
7238,PCU3272113272111              ,1995,M11,123.1,          
7239,PCU3272113272111              ,1995,M12,122.6,          
7240,PCU3272113272111              ,1995,M13,122.7,          
7241,PCU3272113272111              ,1996,M01,120.7,          
7242,PCU3272113272111              ,1996,M02,120.2,          
7243,PCU3272113272111              ,1996,M03,118.0,          
7244,PCU3272113272111              ,1996,M04,114.7,          
7245,PCU3272113272111              ,1996,M05,110.9,          
7246,PCU3272113272111              ,1996,M06,110.7,          
7247,PCU3272113272111              ,1996,M07,112.2,          
7248,PCU3272113272111              ,1996,M08,111.8,          
7249,PCU3272113272111              ,1996,M09,110.8,          
7250,PCU3272113272111              ,1996,M10,112.0,          
7251,PCU3272113272111              ,1996,M11,112.0,          
7252,PCU3272113272111              ,1996,M12,112.1,          
7253,PCU3272113272111              ,1996,M13,113.9,          
7254,PCU3272113272111              ,1997,M01,110.8,          
7255,PCU3272113272111              ,1997,M02,110.8,          
7256,PCU3272113272111              ,1997,M03,109.1,          
7257,PCU3272113272111              ,1997,M04,110.0,          
7258,PCU3272113272111              ,1997,M05,109.7,          
7259,PCU3272113272111              ,1997,M06,108.7,          
7260,PCU3272113272111              ,1997,M07,108.5,          
7261,PCU3272113272111              ,1997,M08,108.3,          
7262,PCU3272113272111              ,1997,M09,108.0,          
7263,PCU3272113272111              ,1997,M10,108.3,          
7264,PCU3272113272111              ,1997,M11,108.6,          
7265,PCU3272113272111              ,1997,M12,108.8,          
7266,PCU3272113272111              ,1997,M13,109.1,          
7267,PCU3272113272111              ,1998,M01,106.8,          
7268,PCU3272113272111              ,1998,M02,104.1,          
7269,PCU3272113272111              ,1998,M03,104.1,          
7270,PCU3272113272111              ,1998,M04,104.0,          
7271,PCU3272113272111              ,1998,M05,105.6,          
7272,PCU3272113272111              ,1998,M06,103.7,          
7273,PCU3272113272111              ,1998,M07,105.0,          
7274,PCU3272113272111              ,1998,M08,99.1,          
7275,PCU3272113272111              ,1998,M09,99.2,          
7276,PCU3272113272111              ,1998,M10,100.2,          
7277,PCU3272113272111              ,1998,M11,100.2,          
7278,PCU3272113272111              ,1998,M12,100.2,          
7279,PCU3272113272111              ,1998,M13,102.7,          
7280,PCU3272113272111              ,1999,M01,92.7,          
7281,PCU3272113272111              ,1999,M02,103.1,          
7282,PCU3272113272111              ,1999,M03,96.0,          
7283,PCU3272113272111              ,1999,M04,97.4,          
7284,PCU3272113272111              ,1999,M05,98.5,          
7285,PCU3272113272111              ,1999,M06,98.4,          
7286,PCU3272113272111              ,1999,M07,100.0,          
