,series_id,year,period,value,footnotes
0,PCU331---331---               ,1984,M12,100.0,          
1,PCU331---331---               ,1985,M01,99.7,          
2,PCU331---331---               ,1985,M02,99.7,          
3,PCU331---331---               ,1985,M03,99.4,          
4,PCU331---331---               ,1985,M04,99.9,          
5,PCU331---331---               ,1985,M05,99.9,          
6,PCU331---331---               ,1985,M06,99.5,          
7,PCU331---331---               ,1985,M07,99.2,          
8,PCU331---331---               ,1985,M08,99.2,          
9,PCU331---331---               ,1985,M09,99.2,          
10,PCU331---331---               ,1985,M10,99.1,          
11,PCU331---331---               ,1985,M11,99.0,          
12,PCU331---331---               ,1985,M12,99.0,          
13,PCU331---331---               ,1985,M13,99.4,          
14,PCU331---331---               ,1986,M01,97.0,          
15,PCU331---331---               ,1986,M02,96.9,          
16,PCU331---331---               ,1986,M03,96.9,          
17,PCU331---331---               ,1986,M04,96.7,          
18,PCU331---331---               ,1986,M05,96.9,          
19,PCU331---331---               ,1986,M06,97.0,          
20,PCU331---331---               ,1986,M07,96.9,          
21,PCU331---331---               ,1986,M08,97.1,          
22,PCU331---331---               ,1986,M09,97.2,          
23,PCU331---331---               ,1986,M10,97.3,          
24,PCU331---331---               ,1986,M11,97.1,          
25,PCU331---331---               ,1986,M12,97.0,          
26,PCU331---331---               ,1986,M13,97.0,          
27,PCU331---331---               ,1987,M01,97.8,          
28,PCU331---331---               ,1987,M02,97.7,          
29,PCU331---331---               ,1987,M03,97.9,          
30,PCU331---331---               ,1987,M04,98.4,          
31,PCU331---331---               ,1987,M05,99.0,          
32,PCU331---331---               ,1987,M06,99.0,          
33,PCU331---331---               ,1987,M07,100.3,          
34,PCU331---331---               ,1987,M08,101.3,          
35,PCU331---331---               ,1987,M09,102.2,          
36,PCU331---331---               ,1987,M10,104.3,          
37,PCU331---331---               ,1987,M11,105.6,          
38,PCU331---331---               ,1987,M12,107.9,          
39,PCU331---331---               ,1987,M13,101.0,          
40,PCU331---331---               ,1988,M01,110.2,          
41,PCU331---331---               ,1988,M02,109.3,          
42,PCU331---331---               ,1988,M03,109.4,          
43,PCU331---331---               ,1988,M04,111.1,          
44,PCU331---331---               ,1988,M05,111.4,          
45,PCU331---331---               ,1988,M06,112.4,          
46,PCU331---331---               ,1988,M07,113.1,          
47,PCU331---331---               ,1988,M08,113.4,          
48,PCU331---331---               ,1988,M09,114.1,          
49,PCU331---331---               ,1988,M10,115.8,          
50,PCU331---331---               ,1988,M11,117.5,          
51,PCU331---331---               ,1988,M12,118.5,          
52,PCU331---331---               ,1988,M13,113.0,          
53,PCU331---331---               ,1989,M01,119.7,          
54,PCU331---331---               ,1989,M02,119.4,          
55,PCU331---331---               ,1989,M03,120.1,          
56,PCU331---331---               ,1989,M04,120.1,          
57,PCU331---331---               ,1989,M05,119.8,          
58,PCU331---331---               ,1989,M06,118.9,          
59,PCU331---331---               ,1989,M07,118.2,          
60,PCU331---331---               ,1989,M08,118.0,          
61,PCU331---331---               ,1989,M09,118.6,          
62,PCU331---331---               ,1989,M10,118.8,          
63,PCU331---331---               ,1989,M11,118.0,          
64,PCU331---331---               ,1989,M12,116.6,          
65,PCU331---331---               ,1989,M13,118.8,          
66,PCU331---331---               ,1990,M01,116.1,          
67,PCU331---331---               ,1990,M02,115.2,          
68,PCU331---331---               ,1990,M03,116.3,          
69,PCU331---331---               ,1990,M04,116.6,          
70,PCU331---331---               ,1990,M05,116.7,          
71,PCU331---331---               ,1990,M06,116.0,          
72,PCU331---331---               ,1990,M07,116.4,          
73,PCU331---331---               ,1990,M08,117.2,          
74,PCU331---331---               ,1990,M09,117.4,          
75,PCU331---331---               ,1990,M10,117.6,          
76,PCU331---331---               ,1990,M11,116.6,          
77,PCU331---331---               ,1990,M12,115.7,          
78,PCU331---331---               ,1990,M13,116.5,          
79,PCU331---331---               ,1991,M01,115.7,          
80,PCU331---331---               ,1991,M02,115.0,          
81,PCU331---331---               ,1991,M03,114.7,          
82,PCU331---331---               ,1991,M04,113.9,          
83,PCU331---331---               ,1991,M05,113.0,          
84,PCU331---331---               ,1991,M06,112.9,          
85,PCU331---331---               ,1991,M07,112.5,          
86,PCU331---331---               ,1991,M08,112.2,          
87,PCU331---331---               ,1991,M09,112.0,          
88,PCU331---331---               ,1991,M10,112.0,          
89,PCU331---331---               ,1991,M11,111.8,          
90,PCU331---331---               ,1991,M12,111.8,          
91,PCU331---331---               ,1991,M13,113.1,          
92,PCU331---331---               ,1992,M01,111.3,          
93,PCU331---331---               ,1992,M02,111.7,          
94,PCU331---331---               ,1992,M03,112.0,          
95,PCU331---331---               ,1992,M04,112.0,          
96,PCU331---331---               ,1992,M05,111.9,          
97,PCU331---331---               ,1992,M06,112.2,          
98,PCU331---331---               ,1992,M07,112.5,          
99,PCU331---331---               ,1992,M08,112.6,          
100,PCU331---331---               ,1992,M09,112.0,          
101,PCU331---331---               ,1992,M10,111.2,          
102,PCU331---331---               ,1992,M11,110.6,          
103,PCU331---331---               ,1992,M12,110.6,          
104,PCU331---331---               ,1992,M13,111.7,          
105,PCU331---331---               ,1993,M01,110.8,          
106,PCU331---331---               ,1993,M02,111.0,          
107,PCU331---331---               ,1993,M03,110.9,          
108,PCU331---331---               ,1993,M04,110.9,          
109,PCU331---331---               ,1993,M05,110.8,          
110,PCU331---331---               ,1993,M06,111.2,          
111,PCU331---331---               ,1993,M07,111.7,          
112,PCU331---331---               ,1993,M08,112.0,          
113,PCU331---331---               ,1993,M09,111.9,          
114,PCU331---331---               ,1993,M10,111.8,          
115,PCU331---331---               ,1993,M11,111.8,          
116,PCU331---331---               ,1993,M12,112.4,          
117,PCU331---331---               ,1993,M13,111.4,          
118,PCU331---331---               ,1994,M01,112.7,          
119,PCU331---331---               ,1994,M02,113.6,          
120,PCU331---331---               ,1994,M03,114.2,          
121,PCU331---331---               ,1994,M04,114.4,          
122,PCU331---331---               ,1994,M05,115.1,          
123,PCU331---331---               ,1994,M06,116.0,          
124,PCU331---331---               ,1994,M07,117.0,          
125,PCU331---331---               ,1994,M08,117.5,          
126,PCU331---331---               ,1994,M09,118.7,          
127,PCU331---331---               ,1994,M10,119.7,          
128,PCU331---331---               ,1994,M11,121.7,          
129,PCU331---331---               ,1994,M12,122.9,          
130,PCU331---331---               ,1994,M13,117.0,          
131,PCU331---331---               ,1995,M01,126.6,          
132,PCU331---331---               ,1995,M02,128.2,          
133,PCU331---331---               ,1995,M03,129.1,          
134,PCU331---331---               ,1995,M04,129.7,          
135,PCU331---331---               ,1995,M05,128.9,          
136,PCU331---331---               ,1995,M06,128.9,          
137,PCU331---331---               ,1995,M07,128.8,          
138,PCU331---331---               ,1995,M08,128.8,          
139,PCU331---331---               ,1995,M09,128.2,          
140,PCU331---331---               ,1995,M10,127.4,          
141,PCU331---331---               ,1995,M11,127.1,          
142,PCU331---331---               ,1995,M12,126.8,          
143,PCU331---331---               ,1995,M13,128.2,          
144,PCU331---331---               ,1996,M01,125.7,          
145,PCU331---331---               ,1996,M02,124.4,          
146,PCU331---331---               ,1996,M03,124.2,          
147,PCU331---331---               ,1996,M04,124.1,          
148,PCU331---331---               ,1996,M05,124.6,          
149,PCU331---331---               ,1996,M06,124.6,          
150,PCU331---331---               ,1996,M07,123.2,          
151,PCU331---331---               ,1996,M08,122.8,          
152,PCU331---331---               ,1996,M09,122.7,          
153,PCU331---331---               ,1996,M10,122.7,          
154,PCU331---331---               ,1996,M11,122.6,          
155,PCU331---331---               ,1996,M12,123.0,          
156,PCU331---331---               ,1996,M13,123.7,          
157,PCU331---331---               ,1997,M01,123.6,          
158,PCU331---331---               ,1997,M02,124.0,          
159,PCU331---331---               ,1997,M03,124.8,          
160,PCU331---331---               ,1997,M04,125.0,          
161,PCU331---331---               ,1997,M05,125.0,          
162,PCU331---331---               ,1997,M06,125.4,          
163,PCU331---331---               ,1997,M07,125.2,          
164,PCU331---331---               ,1997,M08,125.2,          
165,PCU331---331---               ,1997,M09,125.2,          
166,PCU331---331---               ,1997,M10,124.8,          
167,PCU331---331---               ,1997,M11,124.5,          
168,PCU331---331---               ,1997,M12,123.9,          
169,PCU331---331---               ,1997,M13,124.7,          
170,PCU331---331---               ,1998,M01,123.3,          
171,PCU331---331---               ,1998,M02,123.0,          
172,PCU331---331---               ,1998,M03,122.7,          
173,PCU331---331---               ,1998,M04,122.6,          
174,PCU331---331---               ,1998,M05,122.1,          
175,PCU331---331---               ,1998,M06,121.6,          
176,PCU331---331---               ,1998,M07,120.9,          
177,PCU331---331---               ,1998,M08,120.6,          
178,PCU331---331---               ,1998,M09,120.1,          
179,PCU331---331---               ,1998,M10,119.1,          
180,PCU331---331---               ,1998,M11,118.0,          
181,PCU331---331---               ,1998,M12,116.9,          
182,PCU331---331---               ,1998,M13,120.9,          
183,PCU331---331---               ,1999,M01,115.9,          
184,PCU331---331---               ,1999,M02,115.1,          
185,PCU331---331---               ,1999,M03,114.8,          
186,PCU331---331---               ,1999,M04,114.7,          
187,PCU331---331---               ,1999,M05,114.9,          
188,PCU331---331---               ,1999,M06,115.0,          
189,PCU331---331---               ,1999,M07,115.4,          
190,PCU331---331---               ,1999,M08,115.7,          
191,PCU331---331---               ,1999,M09,116.4,          
192,PCU331---331---               ,1999,M10,117.1,          
193,PCU331---331---               ,1999,M11,117.1,          
194,PCU331---331---               ,1999,M12,117.4,          
195,PCU331---331---               ,1999,M13,115.8,          
196,PCU331---331---               ,2000,M01,118.6,          
197,PCU331---331---               ,2000,M02,119.5,          
198,PCU331---331---               ,2000,M03,120.0,          
199,PCU331---331---               ,2000,M04,120.3,          
200,PCU331---331---               ,2000,M05,120.5,          
201,PCU331---331---               ,2000,M06,120.2,          
202,PCU331---331---               ,2000,M07,120.3,          
203,PCU331---331---               ,2000,M08,120.4,          
204,PCU331---331---               ,2000,M09,120.5,          
205,PCU331---331---               ,2000,M10,120.2,          
206,PCU331---331---               ,2000,M11,119.0,          
207,PCU331---331---               ,2000,M12,118.6,          
208,PCU331---331---               ,2000,M13,119.8,          
209,PCU331---331---               ,2001,M01,118.1,          
210,PCU331---331---               ,2001,M02,117.7,          
211,PCU331---331---               ,2001,M03,117.5,          
212,PCU331---331---               ,2001,M04,116.8,          
213,PCU331---331---               ,2001,M05,116.7,          
214,PCU331---331---               ,2001,M06,116.4,          
215,PCU331---331---               ,2001,M07,116.1,          
216,PCU331---331---               ,2001,M08,115.6,          
217,PCU331---331---               ,2001,M09,115.3,          
218,PCU331---331---               ,2001,M10,114.6,          
219,PCU331---331---               ,2001,M11,114.2,          
220,PCU331---331---               ,2001,M12,114.0,          
221,PCU331---331---               ,2001,M13,116.1,          
222,PCU331---331---               ,2002,M01,113.7,          
223,PCU331---331---               ,2002,M02,113.7,          
224,PCU331---331---               ,2002,M03,114.4,          
225,PCU331---331---               ,2002,M04,114.7,          
226,PCU331---331---               ,2002,M05,115.4,          
227,PCU331---331---               ,2002,M06,116.3,          
228,PCU331---331---               ,2002,M07,116.9,          
229,PCU331---331---               ,2002,M08,117.1,          
230,PCU331---331---               ,2002,M09,117.9,          
231,PCU331---331---               ,2002,M10,118.0,          
232,PCU331---331---               ,2002,M11,118.3,          
233,PCU331---331---               ,2002,M12,118.1,          
234,PCU331---331---               ,2002,M13,116.2,          
235,PCU331---331---               ,2003,M01,117.9,          
236,PCU331---331---               ,2003,M02,118.0,          
237,PCU331---331---               ,2003,M03,118.0,          
238,PCU331---331---               ,2003,M04,117.8,          
239,PCU331---331---               ,2003,M05,117.8,          
240,PCU331---331---               ,2003,M06,117.8,          
241,PCU331---331---               ,2003,M07,117.7,          
242,PCU331---331---               ,2003,M08,117.8,          
243,PCU331---331---               ,2003,M09,118.1,          
244,PCU331---331---               ,2003,M10,119.0,          
245,PCU331---331---               ,2003,M11,120.0,          
246,PCU331---331---               ,2003,M12,121.4,          
247,PCU331---331---               ,2003,M13,118.4,          
248,PCU331---331---               ,2004,M01,124.0,          
249,PCU331---331---               ,2004,M02,128.5,          
250,PCU331---331---               ,2004,M03,132.3,          
251,PCU331---331---               ,2004,M04,138.4,          
252,PCU331---331---               ,2004,M05,142.2,          
253,PCU331---331---               ,2004,M06,142.3,          
254,PCU331---331---               ,2004,M07,144.7,          
255,PCU331---331---               ,2004,M08,148.3,          
256,PCU331---331---               ,2004,M09,150.8,          
257,PCU331---331---               ,2004,M10,152.9,          
258,PCU331---331---               ,2004,M11,154.2,          
259,PCU331---331---               ,2004,M12,155.5,          
260,PCU331---331---               ,2004,M13,142.8,          
261,PCU331---331---               ,2005,M01,158.6,          
262,PCU331---331---               ,2005,M02,159.5,          
263,PCU331---331---               ,2005,M03,158.5,          
264,PCU331---331---               ,2005,M04,157.9,          
265,PCU331---331---               ,2005,M05,156.1,          
266,PCU331---331---               ,2005,M06,153.6,          
267,PCU331---331---               ,2005,M07,152.5,          
268,PCU331---331---               ,2005,M08,150.5,          
269,PCU331---331---               ,2005,M09,152.4,          
270,PCU331---331---               ,2005,M10,155.8,          
271,PCU331---331---               ,2005,M11,159.2,          
272,PCU331---331---               ,2005,M12,160.7,          
273,PCU331---331---               ,2005,M13,156.3,          
274,PCU331---331---               ,2006,M01,163.9,          
275,PCU331---331---               ,2006,M02,165.6,          
276,PCU331---331---               ,2006,M03,166.4,          
277,PCU331---331---               ,2006,M04,171.4,          
278,PCU331---331---               ,2006,M05,178.4,          
279,PCU331---331---               ,2006,M06,182.3,          
280,PCU331---331---               ,2006,M07,186.7,          
281,PCU331---331---               ,2006,M08,186.9,          
282,PCU331---331---               ,2006,M09,188.1,          
283,PCU331---331---               ,2006,M10,189.1,          
284,PCU331---331---               ,2006,M11,186.3,          
285,PCU331---331---               ,2006,M12,186.5,          
286,PCU331---331---               ,2006,M13,179.3,          
287,PCU331---331---               ,2007,M01,183.6,          
288,PCU331---331---               ,2007,M02,184.6,          
289,PCU331---331---               ,2007,M03,187.2,          
290,PCU331---331---               ,2007,M04,194.1,          
291,PCU331---331---               ,2007,M05,197.1,          
292,PCU331---331---               ,2007,M06,196.4,          
293,PCU331---331---               ,2007,M07,196.4,          
294,PCU331---331---               ,2007,M08,192.1,          
295,PCU331---331---               ,2007,M09,188.8,          
296,PCU331---331---               ,2007,M10,188.6,          
297,PCU331---331---               ,2007,M11,188.9,          
298,PCU331---331---               ,2007,M12,188.6,          
299,PCU331---331---               ,2007,M13,190.5,          
300,PCU331---331---               ,2008,M01,190.4,          
301,PCU331---331---               ,2008,M02,194.2,          
302,PCU331---331---               ,2008,M03,202.4,          
303,PCU331---331---               ,2008,M04,211.5,          
304,PCU331---331---               ,2008,M05,221.1,          
305,PCU331---331---               ,2008,M06,227.8,          
306,PCU331---331---               ,2008,M07,232.7,          
307,PCU331---331---               ,2008,M08,233.5,          
308,PCU331---331---               ,2008,M09,228.9,          
309,PCU331---331---               ,2008,M10,214.9,          
310,PCU331---331---               ,2008,M11,199.9,          
311,PCU331---331---               ,2008,M12,185.6,          
312,PCU331---331---               ,2008,M13,211.9,          
313,PCU331---331---               ,2009,M01,177.6,          
314,PCU331---331---               ,2009,M02,173.3,          
315,PCU331---331---               ,2009,M03,169.5,          
316,PCU331---331---               ,2009,M04,164.7,          
317,PCU331---331---               ,2009,M05,162.8,          
318,PCU331---331---               ,2009,M06,163.8,          
319,PCU331---331---               ,2009,M07,165.4,          
320,PCU331---331---               ,2009,M08,172.5,          
321,PCU331---331---               ,2009,M09,177.8,          
322,PCU331---331---               ,2009,M10,180.7,          
323,PCU331---331---               ,2009,M11,179.9,          
324,PCU331---331---               ,2009,M12,182.2,          
325,PCU331---331---               ,2009,M13,172.5,          
326,PCU331---331---               ,2010,M01,186.5,          
327,PCU331---331---               ,2010,M02,188.1,          
328,PCU331---331---               ,2010,M03,191.8,          
329,PCU331---331---               ,2010,M04,198.7,          
330,PCU331---331---               ,2010,M05,200.5,          
331,PCU331---331---               ,2010,M06,198.8,          
332,PCU331---331---               ,2010,M07,194.3,          
333,PCU331---331---               ,2010,M08,193.6,          
334,PCU331---331---               ,2010,M09,195.8,          
335,PCU331---331---               ,2010,M10,199.6,          
336,PCU331---331---               ,2010,M11,202.0,          
337,PCU331---331---               ,2010,M12,203.4,          
338,PCU331---331---               ,2010,M13,196.1,          
339,PCU331---331---               ,2011,M01,208.0,          
340,PCU331---331---               ,2011,M02,215.7,          
341,PCU331---331---               ,2011,M03,218.1,          
342,PCU331---331---               ,2011,M04,223.0,          
343,PCU331---331---               ,2011,M05,221.8,          
344,PCU331---331---               ,2011,M06,220.2,          
345,PCU331---331---               ,2011,M07,221.6,          
346,PCU331---331---               ,2011,M08,220.6,          
347,PCU331---331---               ,2011,M09,219.1,          
348,PCU331---331---               ,2011,M10,214.2,          
349,PCU331---331---               ,2011,M11,213.1,          
350,PCU331---331---               ,2011,M12,211.5,          
351,PCU331---331---               ,2011,M13,217.2,          
352,PCU331---331---               ,2012,M01,211.6,          
353,PCU331---331---               ,2012,M02,215.0,          
354,PCU331---331---               ,2012,M03,214.6,          
355,PCU331---331---               ,2012,M04,213.2,          
356,PCU331---331---               ,2012,M05,211.1,          
357,PCU331---331---               ,2012,M06,207.1,          
358,PCU331---331---               ,2012,M07,204.8,          
359,PCU331---331---               ,2012,M08,201.6,          
360,PCU331---331---               ,2012,M09,204.8,          
361,PCU331---331---               ,2012,M10,203.6,          
362,PCU331---331---               ,2012,M11,201.6,          
363,PCU331---331---               ,2012,M12,202.9,          
364,PCU331---331---               ,2012,M13,207.6,          
365,PCU331---331---               ,2013,M01,202.9,          
366,PCU331---331---               ,2013,M02,202.3,          
367,PCU331---331---               ,2013,M03,200.9,          
368,PCU331---331---               ,2013,M04,199.8,          
369,PCU331---331---               ,2013,M05,197.3,          
370,PCU331---331---               ,2013,M06,196.9,          
371,PCU331---331---               ,2013,M07,196.2,          
372,PCU331---331---               ,2013,M08,197.1,          
373,PCU331---331---               ,2013,M09,196.8,          
374,PCU331---331---               ,2013,M10,197.5,          
375,PCU331---331---               ,2013,M11,198.2,          
376,PCU331---331---               ,2013,M12,198.6,          
377,PCU331---331---               ,2013,M13,198.7,          
378,PCU331---331---               ,2014,M01,199.3,          
379,PCU331---331---               ,2014,M02,199.9,          
380,PCU331---331---               ,2014,M03,198.9,          
381,PCU331---331---               ,2014,M04,199.3,          
382,PCU331---331---               ,2014,M05,200.5,          
383,PCU331---331---               ,2014,M06,200.8,          
384,PCU331---331---               ,2014,M07,202.4,          
385,PCU331---331---               ,2014,M08,203.4,          
386,PCU331---331---               ,2014,M09,203.5,          
387,PCU331---331---               ,2014,M10,202.3,          
388,PCU331---331---               ,2014,M11,201.2,          
389,PCU331---331---               ,2014,M12,200.4,          
390,PCU331---331---               ,2014,M13,201.0,          
391,PCU331---331---               ,2015,M01,197.7,          
392,PCU331---331---               ,2015,M02,194.0,          
393,PCU331---331---               ,2015,M03,191.5,          
394,PCU331---331---               ,2015,M04,188.2,          
395,PCU331---331---               ,2015,M05,187.1,          
396,PCU331---331---               ,2015,M06,185.5,          
397,PCU331---331---               ,2015,M07,183.3,          
398,PCU331---331---               ,2015,M08,181.2,          
399,PCU331---331---               ,2015,M09,179.3,          
400,PCU331---331---               ,2015,M10,177.3,          
401,PCU331---331---               ,2015,M11,173.3,          
402,PCU331---331---               ,2015,M12,170.1,          
403,PCU331---331---               ,2015,M13,184.0,          
404,PCU331---331---               ,2016,M01,168.6,          
405,PCU331---331---               ,2016,M02,168.6,          
406,PCU331---331---               ,2016,M03,169.6,          
407,PCU331---331---               ,2016,M04,171.1,          
408,PCU331---331---               ,2016,M05,174.3,          
409,PCU331---331---               ,2016,M06,175.7,          
410,PCU331---331---               ,2016,M07,178.1,          
411,PCU331---331---               ,2016,M08,179.9,          
412,PCU331---331---               ,2016,M09,178.4,          
413,PCU331---331---               ,2016,M10,177.9,          
414,PCU331---331---               ,2016,M11,179.2,          
415,PCU331---331---               ,2016,M12,181.4,          
416,PCU331---331---               ,2016,M13,175.2,          
417,PCU331---331---               ,2017,M01,183.4,          
418,PCU331---331---               ,2017,M02,187.5,          
419,PCU331---331---               ,2017,M03,189.1,          
420,PCU331---331---               ,2017,M04,190.4,p
421,PCU331---331---               ,2017,M05,191.3,p
422,PCU331---331---               ,2017,M06,191.3,p
423,PCU331---331---               ,2017,M07,191.9,p
424,PCU3311--3311--               ,2003,M12,100.0,          
425,PCU3311--3311--               ,2004,M01,102.9,          
426,PCU3311--3311--               ,2004,M02,108.6,          
427,PCU3311--3311--               ,2004,M03,113.8,          
428,PCU3311--3311--               ,2004,M04,121.5,          
429,PCU3311--3311--               ,2004,M05,127.6,          
430,PCU3311--3311--               ,2004,M06,126.1,          
431,PCU3311--3311--               ,2004,M07,129.8,          
432,PCU3311--3311--               ,2004,M08,135.2,          
433,PCU3311--3311--               ,2004,M09,138.6,          
434,PCU3311--3311--               ,2004,M10,140.8,          
435,PCU3311--3311--               ,2004,M11,143.2,          
436,PCU3311--3311--               ,2004,M12,144.0,          
437,PCU3311--3311--               ,2004,M13,127.7,          
438,PCU3311--3311--               ,2005,M01,147.3,          
439,PCU3311--3311--               ,2005,M02,147.8,          
440,PCU3311--3311--               ,2005,M03,143.5,          
441,PCU3311--3311--               ,2005,M04,141.7,          
442,PCU3311--3311--               ,2005,M05,138.0,          
443,PCU3311--3311--               ,2005,M06,132.8,          
444,PCU3311--3311--               ,2005,M07,130.7,          
445,PCU3311--3311--               ,2005,M08,125.4,          
446,PCU3311--3311--               ,2005,M09,127.6,          
447,PCU3311--3311--               ,2005,M10,131.7,          
448,PCU3311--3311--               ,2005,M11,136.8,          
449,PCU3311--3311--               ,2005,M12,136.8,          
450,PCU3311--3311--               ,2005,M13,136.7,          
451,PCU3311--3311--               ,2006,M01,140.0,          
452,PCU3311--3311--               ,2006,M02,140.0,          
453,PCU3311--3311--               ,2006,M03,140.1,          
454,PCU3311--3311--               ,2006,M04,141.5,          
455,PCU3311--3311--               ,2006,M05,143.4,          
456,PCU3311--3311--               ,2006,M06,149.5,          
457,PCU3311--3311--               ,2006,M07,156.5,          
458,PCU3311--3311--               ,2006,M08,158.6,          
459,PCU3311--3311--               ,2006,M09,163.1,          
460,PCU3311--3311--               ,2006,M10,164.9,          
461,PCU3311--3311--               ,2006,M11,157.0,          
462,PCU3311--3311--               ,2006,M12,156.5,          
463,PCU3311--3311--               ,2006,M13,150.9,          
464,PCU3311--3311--               ,2007,M01,152.8,          
465,PCU3311--3311--               ,2007,M02,155.6,          
466,PCU3311--3311--               ,2007,M03,159.1,          
467,PCU3311--3311--               ,2007,M04,166.2,          
468,PCU3311--3311--               ,2007,M05,169.2,          
469,PCU3311--3311--               ,2007,M06,169.4,          
470,PCU3311--3311--               ,2007,M07,168.5,          
471,PCU3311--3311--               ,2007,M08,160.9,          
472,PCU3311--3311--               ,2007,M09,157.4,          
473,PCU3311--3311--               ,2007,M10,154.4,          
474,PCU3311--3311--               ,2007,M11,157.6,          
475,PCU3311--3311--               ,2007,M12,159.1,          
476,PCU3311--3311--               ,2007,M13,160.8,          
477,PCU3311--3311--               ,2008,M01,160.5,          
478,PCU3311--3311--               ,2008,M02,162.0,          
479,PCU3311--3311--               ,2008,M03,170.5,          
480,PCU3311--3311--               ,2008,M04,182.6,          
481,PCU3311--3311--               ,2008,M05,199.9,          
482,PCU3311--3311--               ,2008,M06,212.9,          
483,PCU3311--3311--               ,2008,M07,217.5,          
484,PCU3311--3311--               ,2008,M08,222.6,          
485,PCU3311--3311--               ,2008,M09,216.7,          
486,PCU3311--3311--               ,2008,M10,195.2,          
487,PCU3311--3311--               ,2008,M11,179.1,          
488,PCU3311--3311--               ,2008,M12,156.5,          
489,PCU3311--3311--               ,2008,M13,189.7,          
490,PCU3311--3311--               ,2009,M01,148.9,          
491,PCU3311--3311--               ,2009,M02,142.4,          
492,PCU3311--3311--               ,2009,M03,138.8,          
493,PCU3311--3311--               ,2009,M04,129.3,          
494,PCU3311--3311--               ,2009,M05,126.1,          
495,PCU3311--3311--               ,2009,M06,127.6,          
496,PCU3311--3311--               ,2009,M07,130.9,          
497,PCU3311--3311--               ,2009,M08,136.3,          
498,PCU3311--3311--               ,2009,M09,141.7,          
499,PCU3311--3311--               ,2009,M10,147.5,          
500,PCU3311--3311--               ,2009,M11,143.8,          
501,PCU3311--3311--               ,2009,M12,143.9,          
502,PCU3311--3311--               ,2009,M13,138.1,          
503,PCU3311--3311--               ,2010,M01,148.2,          
504,PCU3311--3311--               ,2010,M02,153.6,          
505,PCU3311--3311--               ,2010,M03,158.8,          
506,PCU3311--3311--               ,2010,M04,166.9,          
507,PCU3311--3311--               ,2010,M05,173.7,          
508,PCU3311--3311--               ,2010,M06,176.3,          
509,PCU3311--3311--               ,2010,M07,168.1,          
510,PCU3311--3311--               ,2010,M08,162.0,          
511,PCU3311--3311--               ,2010,M09,162.1,          
512,PCU3311--3311--               ,2010,M10,163.6,          
513,PCU3311--3311--               ,2010,M11,163.2,          
514,PCU3311--3311--               ,2010,M12,164.3,          
515,PCU3311--3311--               ,2010,M13,163.4,          
516,PCU3311--3311--               ,2011,M01,169.3,          
517,PCU3311--3311--               ,2011,M02,179.9,          
518,PCU3311--3311--               ,2011,M03,184.3,          
519,PCU3311--3311--               ,2011,M04,187.8,          
520,PCU3311--3311--               ,2011,M05,187.8,          
521,PCU3311--3311--               ,2011,M06,185.7,          
522,PCU3311--3311--               ,2011,M07,186.1,          
523,PCU3311--3311--               ,2011,M08,186.3,          
524,PCU3311--3311--               ,2011,M09,186.1,          
525,PCU3311--3311--               ,2011,M10,184.4,          
526,PCU3311--3311--               ,2011,M11,183.2,          
527,PCU3311--3311--               ,2011,M12,182.8,          
528,PCU3311--3311--               ,2011,M13,183.6,          
529,PCU3311--3311--               ,2012,M01,183.0,          
530,PCU3311--3311--               ,2012,M02,184.8,          
531,PCU3311--3311--               ,2012,M03,183.0,          
532,PCU3311--3311--               ,2012,M04,183.0,          
533,PCU3311--3311--               ,2012,M05,181.9,          
534,PCU3311--3311--               ,2012,M06,177.1,          
535,PCU3311--3311--               ,2012,M07,173.4,          
536,PCU3311--3311--               ,2012,M08,168.5,          
537,PCU3311--3311--               ,2012,M09,171.2,          
538,PCU3311--3311--               ,2012,M10,167.3,          
539,PCU3311--3311--               ,2012,M11,165.4,          
540,PCU3311--3311--               ,2012,M12,166.9,          
541,PCU3311--3311--               ,2012,M13,175.5,          
542,PCU3311--3311--               ,2013,M01,166.9,          
543,PCU3311--3311--               ,2013,M02,165.6,          
544,PCU3311--3311--               ,2013,M03,164.9,          
545,PCU3311--3311--               ,2013,M04,165.6,          
546,PCU3311--3311--               ,2013,M05,163.0,          
547,PCU3311--3311--               ,2013,M06,163.2,          
548,PCU3311--3311--               ,2013,M07,163.7,          
549,PCU3311--3311--               ,2013,M08,163.4,          
550,PCU3311--3311--               ,2013,M09,162.5,          
551,PCU3311--3311--               ,2013,M10,164.7,          
552,PCU3311--3311--               ,2013,M11,166.8,          
553,PCU3311--3311--               ,2013,M12,167.8,          
554,PCU3311--3311--               ,2013,M13,164.8,          
555,PCU3311--3311--               ,2014,M01,169.1,          
556,PCU3311--3311--               ,2014,M02,169.8,          
557,PCU3311--3311--               ,2014,M03,168.3,          
558,PCU3311--3311--               ,2014,M04,169.8,          
559,PCU3311--3311--               ,2014,M05,170.9,          
560,PCU3311--3311--               ,2014,M06,171.3,          
561,PCU3311--3311--               ,2014,M07,172.1,          
562,PCU3311--3311--               ,2014,M08,172.6,          
563,PCU3311--3311--               ,2014,M09,172.8,          
564,PCU3311--3311--               ,2014,M10,172.0,          
565,PCU3311--3311--               ,2014,M11,170.7,          
566,PCU3311--3311--               ,2014,M12,168.6,          
567,PCU3311--3311--               ,2014,M13,170.7,          
568,PCU3311--3311--               ,2015,M01,166.0,          
569,PCU3311--3311--               ,2015,M02,161.2,          
